Time, Deviation score, Value, Mean, Variance
2022-10-16 03:46:21.857000+00:00,5.12948429635029,70791.0,35445.604338001445,6890.633369741939
2022-10-16 04:29:57.406000+00:00,6.418208800449382,125140.0,45804.68728870918,12360.97409385248
2022-10-16 04:33:00.782000+00:00,6.816720312058273,123096.0,45122.4757945325,11438.56878909028
2022-10-16 04:44:25.817000+00:00,5.350496975899277,78747.0,38567.71797902214,7509.4485992536775
2022-10-16 05:21:58.859000+00:00,5.065725392124706,96825.0,36026.102143340104,12002.012179969186
2022-10-16 05:22:00.870000+00:00,6.9137812009072475,131452.0,34820.38316388628,13976.666895885195
2022-10-16 06:42:00.632000+00:00,5.867854081715474,133200.0,61224.34079697085,12266.095611905022
2022-10-16 06:51:24.762000+00:00,11.757270397476663,141450.0,55666.740605662824,7296.188357864758
2022-10-16 06:51:28.786000+00:00,8.830810860973044,120098.0,55666.740605662824,7296.188357864758
2022-10-16 06:53:05.448000+00:00,5.864929886459024,117779.0,56361.7511043524,10471.949381261662
2022-10-16 06:57:59.586000+00:00,5.07501684477405,119053.0,60611.75161037625,11515.478702263437
2022-10-16 06:58:01.603000+00:00,6.169492247085071,129361.0,62194.985480678035,10886.79778324646
2022-10-16 07:26:54.656000+00:00,6.246220241137342,112215.0,65147.54432631879,7535.349996738338
2022-10-16 07:26:56.668000+00:00,11.123100547414653,148964.0,65147.54432631879,7535.349996738338
2022-10-16 07:26:58.678000+00:00,5.202871225709651,104353.0,65147.54432631879,7535.349996738338
2022-10-16 07:29:59.979000+00:00,7.078861162944886,137490.0,60495.36105659793,10876.69854954062
2022-10-16 07:30:01.993000+00:00,8.702371445056507,141347.0,59034.202832658746,9458.66281243374
2022-10-16 08:46:58.088000+00:00,5.0691044193394985,172294.0,81948.2538678405,17822.822072371415
2022-10-16 09:38:59.327000+00:00,5.676567577229795,194234.0,87530.70926424865,18797.14973600707
2022-10-16 09:39:01.340000+00:00,5.281802965520016,186474.0,86176.37502313936,18989.278023358813
2022-10-16 10:06:55.444000+00:00,5.8368843329694045,228392.0,109715.44287554896,20332.17558451712
2022-10-16 10:06:57.459000+00:00,6.400916448093024,239860.0,109715.44287554896,20332.17558451712
2022-10-16 14:53:31.362000+00:00,5.00323660410317,301067.0,136137.7698705681,32964.50741389542
2022-10-16 14:53:33.373000+00:00,6.070627041891667,336253.0,136137.7698705681,32964.50741389542
2022-10-16 14:53:35.387000+00:00,5.9572626905583075,332516.0,136137.7698705681,32964.50741389542
2022-10-16 16:22:49.497000+00:00,5.9786994506126865,278217.0,120897.22310963583,26313.377715322742
2022-10-16 16:22:51.513000+00:00,5.5791308314202706,267703.0,120897.22310963583,26313.377715322742
2022-10-16 16:22:57.560000+00:00,5.107735629550123,255299.0,120897.22310963583,26313.377715322742
2022-10-16 21:52:56.258000+00:00,5.088328715008757,202090.0,68727.77445078826,26209.435950126546
2022-10-16 22:38:35.567000+00:00,5.842398458263722,127977.0,61708.69708251821,11342.653773254588
2022-10-16 22:41:20.810000+00:00,5.892713329598943,134564.0,61205.52208244988,12449.015218349825
2022-10-16 22:42:59.623000+00:00,6.90374001657087,149616.0,60816.39474120799,12862.536110231353
2022-10-16 23:15:00.651000+00:00,5.438184555616108,155644.0,55388.58086126079,18435.457295248223
2022-10-16 23:15:02.683000+00:00,5.4446395080533705,155763.0,55388.58086126079,18435.457295248223
2022-10-16 23:21:07.508000+00:00,5.380569998147523,102358.0,49144.07664616522,9890.015996847138
2022-10-16 23:31:00.081000+00:00,6.407523931972498,132326.0,46256.86782331799,13432.51045028659
2022-10-16 23:31:02.090000+00:00,5.268273003664193,117023.0,46256.86782331799,13432.51045028659
2022-10-16 23:31:04.100000+00:00,5.931589070528664,125933.0,46256.86782331799,13432.51045028659
2022-10-16 23:46:59.377000+00:00,5.766232298646207,133783.0,42812.16730877698,15776.477252326637
2022-10-16 23:56:51.843000+00:00,6.133270965242639,139967.0,36916.55529424522,16801.873794545125
2022-10-17 00:04:23.233000+00:00,6.92077001164932,142566.0,39306.68033978908,14920.206781384248
2022-10-17 00:12:00.593000+00:00,5.465528432439189,87918.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:12.703000+00:00,5.48864002492245,88125.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:14.712000+00:00,5.728241365352778,90271.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:30.863000+00:00,5.067272150372563,84351.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:32.873000+00:00,5.050301319177125,84199.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:42.929000+00:00,5.761066525691322,90565.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:44.977000+00:00,6.237366301215916,94831.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:46.990000+00:00,6.642321595596531,98458.0,38965.75292596867,8956.544216930297
2022-10-17 00:12:59.073000+00:00,5.683357982849054,89869.0,38965.75292596867,8956.544216930297
2022-10-17 00:13:03.102000+00:00,7.0212650625429305,108737.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:11.190000+00:00,5.5550430169695195,94047.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:13.202000+00:00,5.864356980157539,97146.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:15.213000+00:00,5.365102884040574,92144.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:45.442000+00:00,5.3327641541041695,91820.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:47.453000+00:00,5.105794179180144,89546.0,38391.32208569842,10018.946341960787
2022-10-17 00:13:49.463000+00:00,5.584886474534287,94346.0,38391.32208569842,10018.946341960787
2022-10-17 00:14:03.603000+00:00,7.03487192204951,110999.0,37727.43505435069,10415.479593309024
2022-10-17 00:14:07.623000+00:00,5.435809694449421,94344.0,37727.43505435069,10415.479593309024
2022-10-17 00:14:33.848000+00:00,5.884180790390125,99014.0,37727.43505435069,10415.479593309024
2022-10-17 00:14:35.858000+00:00,5.162850588291088,91501.0,37727.43505435069,10415.479593309024
2022-10-17 00:18:27.564000+00:00,5.463156237664271,104783.0,34680.81766467676,12831.809907251505
2022-10-17 00:18:47.709000+00:00,5.084332047223843,99922.0,34680.81766467676,12831.809907251505
2022-10-17 00:18:57.775000+00:00,5.096099677908168,100073.0,34680.81766467676,12831.809907251505
2022-10-17 00:18:59.792000+00:00,8.229562555758134,140281.0,34680.81766467676,12831.809907251505
